,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
662,20,3,70.0,8521,4,2,8,1,5,5,1967,1967,5,11,11,2.0,0.0,3,5,3.0,1.0,5.0,842.0,70.0,912.0,3,0,912,0.0,1,0,3,3,1,2.0,1.0,1.0,336.0,0,0,5,2010,125000
663,90,3,52.0,8741,4,5,4,1,5,6,1946,1950,5,7,7,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1195.0,1195.0,3,0,1195,0.0,2,0,4,3,0,0.0,0.0,0.0,0.0,118,0,7,2007,98500
664,20,3,89.0,12461,4,4,15,1,8,5,1994,1995,5,10,10,2.0,0.0,4,4,4.0,1.0,6.0,1456.0,168.0,1624.0,5,0,1624,1.0,2,0,2,4,1,2.0,5.0,2.0,757.0,0,114,7,2006,262000
665,20,3,76.0,6950,3,5,2,1,5,7,1979,1979,5,11,11,4.0,40.0,3,5,3.0,1.0,5.0,710.0,132.0,914.0,3,0,914,1.0,1,0,2,3,0,0.0,5.0,1.0,444.0,0,0,10,2009,134900
666,20,3,115.0,16905,4,5,16,1,5,6,1959,1959,5,3,3,2.0,0.0,3,5,3.0,4.0,4.0,967.0,383.0,1350.0,4,0,1328,0.0,1,1,2,3,2,4.0,5.0,2.0,308.0,0,104,7,2007,170000
667,70,3,53.0,7155,4,5,13,2,6,8,1926,1991,5,2,2,2.0,0.0,3,6,3.0,1.0,1.0,0.0,686.0,686.0,3,775,1461,0.0,1,0,3,3,1,4.0,1.0,1.0,225.0,0,0,7,2007,135000
668,60,3,0.0,9205,3,5,15,2,6,5,1990,1991,3,11,11,4.0,304.0,4,4,4.0,1.0,5.0,704.0,226.0,930.0,5,1319,2683,1.0,2,1,4,4,2,4.0,5.0,2.0,473.0,237,251,6,2008,290000
669,20,3,64.0,7697,4,5,7,1,7,6,2007,2007,5,3,3,4.0,0.0,4,4,4.0,1.0,1.0,0.0,1246.0,1246.0,5,0,1258,0.0,2,0,3,4,0,0.0,5.0,2.0,462.0,0,0,8,2007,173500
670,20,3,78.0,7800,4,5,4,2,5,8,1948,2002,5,9,9,2.0,0.0,3,5,3.0,1.0,6.0,603.0,293.0,896.0,5,896,2008,1.0,3,0,3,5,0,0.0,5.0,1.0,230.0,103,0,8,2006,225000
671,20,3,0.0,14357,3,3,1,1,5,5,1961,1961,3,2,2,2.0,0.0,3,5,3.0,1.0,5.0,311.0,386.0,864.0,3,0,1187,1.0,1,0,2,3,1,3.0,5.0,2.0,440.0,128,0,8,2007,140500
672,20,3,65.0,8775,4,5,2,1,5,5,1994,1994,5,3,3,2.0,0.0,3,4,4.0,1.0,6.0,495.0,495.0,990.0,4,0,990,0.0,1,0,3,3,0,0.0,5.0,1.0,299.0,0,64,4,2007,126000
673,160,6,24.0,2645,4,5,5,2,8,5,1999,1999,5,9,9,4.0,466.0,4,4,4.0,1.0,6.0,612.0,348.0,960.0,5,624,1586,1.0,2,1,3,4,0,0.0,1.0,1.0,480.0,169,0,12,2008,170000
674,20,3,43.0,13568,2,3,2,1,5,5,1995,1995,5,3,3,2.0,0.0,3,4,4.0,1.0,5.0,716.0,274.0,990.0,5,0,990,0.0,1,0,3,3,0,0.0,5.0,1.0,576.0,224,0,7,2006,156000
675,20,3,47.0,16321,3,3,1,1,5,6,1957,1997,5,9,9,2.0,0.0,3,5,3.0,4.0,4.0,1277.0,207.0,1484.0,3,0,1600,1.0,1,0,2,3,2,4.0,5.0,2.0,319.0,288,258,12,2006,207500
676,60,6,72.0,8640,4,5,5,2,8,5,2007,2007,5,3,3,2.0,0.0,4,4,4.0,3.0,6.0,350.0,546.0,896.0,5,896,1792,0.0,2,1,3,4,0,0.0,5.0,3.0,590.0,184,96,11,2007,255000
677,180,1,21.0,1596,4,5,20,4,4,6,1973,1973,5,12,12,2.0,0.0,3,5,4.0,4.0,6.0,437.0,25.0,462.0,3,462,988,1.0,1,0,1,3,1,1.0,3.0,2.0,297.0,0,101,7,2008,94900
678,20,3,70.0,7315,4,5,1,1,5,6,1958,1958,3,14,14,2.0,0.0,3,5,3.0,1.0,3.0,625.0,545.0,1170.0,3,0,1170,0.0,1,0,3,3,1,3.0,5.0,2.0,338.0,0,0,3,2007,140000
679,70,1,42.0,7614,4,5,3,2,3,5,1905,1950,5,9,9,2.0,0.0,3,6,3.0,2.0,1.0,0.0,738.0,738.0,4,662,1376,0.0,1,0,2,3,0,0.0,1.0,1.0,216.0,0,0,3,2006,96900
680,20,3,0.0,11000,3,3,1,1,5,6,1966,1966,5,7,7,4.0,200.0,3,5,3.0,2.0,4.0,740.0,184.0,1154.0,5,0,1154,0.0,1,1,3,3,1,1.0,5.0,2.0,480.0,0,58,11,2009,154000
681,70,1,0.0,10337,3,5,3,2,8,9,1910,1999,3,3,3,2.0,0.0,4,6,3.0,1.0,1.0,0.0,725.0,725.0,5,863,1772,0.0,2,1,3,4,0,0.0,1.0,1.0,816.0,0,0,5,2007,184900
682,20,3,114.0,14803,4,5,6,1,10,5,2007,2008,3,12,12,4.0,816.0,5,4,5.0,3.0,6.0,1636.0,442.0,2078.0,5,0,2084,1.0,2,0,2,5,1,4.0,5.0,3.0,1220.0,188,45,6,2008,385000
683,30,1,50.0,8765,4,5,14,1,4,6,1936,1950,5,2,2,2.0,0.0,3,6,3.0,1.0,5.0,285.0,666.0,951.0,5,0,951,0.0,1,0,2,3,0,0.0,1.0,1.0,327.0,0,28,4,2006,106500
684,60,3,106.0,12720,4,5,15,2,8,5,2000,2000,5,3,3,4.0,150.0,4,4,4.0,2.0,6.0,1173.0,282.0,1455.0,5,1221,2687,1.0,2,1,4,4,2,3.0,3.0,2.0,810.0,252,30,9,2009,327000
685,20,3,85.0,11128,4,4,5,1,9,5,2005,2006,3,3,3,1.0,198.0,5,4,5.0,4.0,6.0,2158.0,300.0,2458.0,5,0,2490,1.0,2,0,2,5,2,4.0,5.0,3.0,795.0,70,226,10,2009,468000
686,50,1,60.0,5160,4,4,14,3,6,6,1927,1950,5,9,9,2.0,0.0,3,6,3.0,1.0,1.0,0.0,1204.0,1204.0,3,462,1666,0.0,1,0,3,3,0,0.0,1.0,1.0,384.0,0,0,8,2009,135000
687,20,3,63.0,13072,4,5,10,1,6,5,2005,2005,5,3,3,2.0,0.0,4,4,4.0,1.0,1.0,0.0,1141.0,1141.0,5,0,1141,0.0,1,1,3,3,0,0.0,1.0,1.0,484.0,0,0,3,2006,142500
688,60,3,73.0,8814,4,5,1,2,5,6,1968,1968,5,9,9,2.0,0.0,3,5,3.0,1.0,2.0,732.0,0.0,732.0,5,732,1464,0.0,1,1,4,3,0,0.0,5.0,1.0,470.0,0,40,6,2008,141000
689,190,3,70.0,7000,4,5,4,2,5,7,1910,1991,5,9,9,2.0,0.0,3,5,4.0,4.0,6.0,969.0,148.0,1117.0,3,527,1347,1.0,1,0,3,3,0,0.0,0.0,0.0,0.0,85,0,1,2008,107500
690,190,3,59.0,4484,3,4,18,3,5,6,1942,1979,5,7,7,2.0,0.0,3,5,3.0,1.0,5.0,485.0,187.0,672.0,3,504,1282,1.0,1,0,2,3,0,0.0,1.0,1.0,240.0,0,88,7,2007,108500
691,60,3,0.0,9019,3,5,10,2,6,5,1994,1994,5,3,3,2.0,0.0,3,4,4.0,1.0,5.0,274.0,362.0,636.0,5,684,1320,0.0,2,1,3,4,0,0.0,5.0,3.0,472.0,0,40,7,2006,150000
692,50,7,60.0,8520,4,5,14,3,3,5,1916,1950,5,9,9,2.0,0.0,3,4,2.0,1.0,1.0,0.0,216.0,216.0,2,360,936,0.0,1,0,2,3,0,0.0,0.0,0.0,0.0,0,0,4,2006,78000
693,20,3,92.0,11932,4,2,5,1,8,5,2007,2008,5,3,3,1.0,186.0,4,4,4.0,1.0,1.0,0.0,1580.0,1580.0,5,0,1580,0.0,2,0,3,4,0,0.0,5.0,2.0,830.0,0,24,6,2008,235128
694,20,3,0.0,115149,2,3,19,1,7,5,1971,2002,5,7,7,1.0,351.0,3,5,4.0,4.0,6.0,1219.0,424.0,1643.0,3,0,1824,1.0,2,0,2,4,2,3.0,5.0,1.0,739.0,380,48,6,2007,302000
695,20,3,40.0,14330,3,3,2,1,5,6,1975,2001,5,7,2,2.0,0.0,3,5,3.0,1.0,3.0,88.0,180.0,864.0,3,0,1558,1.0,2,0,2,3,0,0.0,5.0,3.0,440.0,140,0,8,2008,163000
696,30,3,67.0,8777,4,5,4,1,3,6,1945,2007,5,3,3,2.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,3,0,640,0.0,1,0,2,3,0,0.0,1.0,1.0,240.0,0,0,4,2010,84900
697,160,3,24.0,2308,4,5,24,2,6,5,1974,1974,5,7,15,2.0,0.0,3,5,3.0,1.0,5.0,257.0,103.0,855.0,3,467,1322,0.0,2,1,3,3,1,2.0,5.0,1.0,440.0,260,0,6,2009,147000
698,70,1,50.0,2500,4,4,3,2,7,8,1915,2005,5,4,4,2.0,0.0,4,4,3.0,1.0,5.0,299.0,611.0,910.0,5,910,1826,1.0,1,1,4,5,1,4.0,5.0,1.0,164.0,0,0,6,2009,155000
699,20,3,50.0,8049,3,3,16,1,7,5,1990,1990,3,11,11,4.0,54.0,3,5,4.0,1.0,5.0,1053.0,256.0,1309.0,3,0,1339,1.0,2,0,2,3,1,3.0,5.0,3.0,484.0,0,58,7,2006,180000
700,190,1,70.0,5600,4,5,14,2,4,5,1930,1950,3,3,1,2.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2,720,1092,0.0,2,0,3,2,0,0.0,0.0,0.0,0.0,0,0,7,2010,55000
701,80,3,73.0,9590,3,4,16,4,7,5,2003,2003,5,3,3,4.0,442.0,4,4,5.0,3.0,6.0,786.0,82.0,868.0,5,0,1146,1.0,2,0,3,4,1,4.0,5.0,3.0,438.0,160,22,5,2007,187500
702,80,3,72.0,7200,4,5,4,4,6,6,1976,1976,3,9,9,4.0,255.0,3,5,3.0,3.0,5.0,631.0,410.0,1041.0,5,0,1125,1.0,1,0,3,3,1,2.0,1.0,1.0,352.0,296,0,10,2009,125000
703,50,3,86.0,11500,3,5,13,3,7,7,1936,1987,5,14,14,2.0,0.0,4,5,4.0,1.0,3.0,223.0,794.0,1017.0,4,1037,2057,0.0,1,1,3,4,1,4.0,5.0,3.0,180.0,0,0,6,2006,250000
704,30,1,60.0,6756,4,5,3,1,5,6,1910,1950,2,9,9,2.0,0.0,3,6,3.0,1.0,1.0,0.0,481.0,481.0,3,0,899,0.0,1,0,2,3,0,0.0,1.0,1.0,200.0,0,0,9,2008,78000
705,190,1,63.0,11426,4,5,3,3,4,6,1910,1996,5,2,2,2.0,0.0,3,2,3.0,1.0,1.0,0.0,828.0,828.0,4,658,1594,0.0,2,0,3,3,0,0.0,0.0,0.0,0.0,0,172,6,2008,118000
706,20,3,93.0,12030,4,5,6,1,8,5,2007,2007,3,3,3,4.0,254.0,5,4,5.0,1.0,1.0,0.0,1694.0,1694.0,5,0,1694,0.0,2,0,3,4,0,0.0,5.0,3.0,818.0,168,228,12,2007,318000
707,60,3,80.0,9554,3,5,10,2,8,5,1993,1994,5,3,3,4.0,125.0,4,4,4.0,1.0,6.0,380.0,397.0,777.0,5,846,1911,0.0,2,1,3,4,1,3.0,5.0,2.0,471.0,182,81,9,2006,215000
708,30,1,61.0,8534,4,5,14,1,4,4,1925,1950,5,2,2,2.0,0.0,3,6,2.0,1.0,1.0,0.0,432.0,432.0,3,0,672,0.0,1,0,2,3,0,0.0,0.0,0.0,0.0,0,0,6,2006,72000
709,20,3,104.0,11361,4,5,9,1,6,5,1976,1976,5,7,7,4.0,160.0,3,5,4.0,1.0,5.0,644.0,549.0,1193.0,3,0,1523,0.0,2,0,3,3,1,3.0,5.0,3.0,478.0,0,0,5,2008,180000
710,20,3,47.0,12416,3,5,16,1,6,5,1986,1986,5,3,7,1.0,132.0,3,5,4.0,1.0,5.0,1398.0,0.0,1606.0,3,0,1651,1.0,2,0,3,3,1,3.0,5.0,3.0,616.0,192,0,11,2008,184000
711,20,3,80.0,9600,4,4,1,1,5,6,1959,1959,5,9,9,4.0,132.0,3,5,3.0,1.0,5.0,991.0,50.0,1041.0,5,0,1041,1.0,1,0,3,3,0,0.0,5.0,2.0,270.0,224,88,7,2009,124500
712,90,3,70.0,8267,4,4,1,1,5,5,1958,1958,5,11,11,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1604.0,1604.0,3,0,1604,0.0,2,0,4,3,0,0.0,5.0,1.0,576.0,42,0,3,2010,135000
713,50,1,50.0,6000,4,5,12,3,6,7,1940,1989,5,2,2,2.0,0.0,3,5,3.0,1.0,5.0,521.0,460.0,981.0,5,658,1672,0.0,1,1,3,4,1,4.0,1.0,1.0,240.0,0,11,7,2008,164900
714,20,3,80.0,9600,4,5,9,1,7,5,1969,1969,3,11,11,4.0,168.0,3,5,3.0,1.0,1.0,0.0,1164.0,1164.0,3,0,1164,0.0,1,1,3,3,0,0.0,5.0,1.0,528.0,0,0,7,2006,140000
715,20,3,71.0,7350,4,5,1,1,5,6,1958,1958,3,14,14,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1041.0,1041.0,4,0,1041,0.0,1,0,3,3,0,0.0,5.0,2.0,294.0,0,0,3,2009,128000
716,85,3,0.0,7703,3,3,8,5,6,8,1978,1978,5,11,11,5.0,40.0,3,5,4.0,4.0,5.0,450.0,0.0,450.0,5,0,1034,0.0,1,0,3,3,1,1.0,4.0,3.0,504.0,311,0,5,2008,153000
717,50,1,63.0,4347,4,5,3,3,6,8,1910,1950,4,9,9,2.0,0.0,4,6,4.0,1.0,1.0,0.0,796.0,796.0,5,784,1609,0.0,1,0,3,3,0,0.0,1.0,1.0,228.0,0,182,6,2008,127500
718,20,3,80.0,9600,4,5,1,1,5,8,1950,2006,5,11,11,2.0,0.0,3,5,3.0,1.0,4.0,32.0,232.0,572.0,4,0,1337,1.0,1,0,3,4,1,4.0,5.0,2.0,264.0,0,192,9,2008,141500
719,60,3,98.0,12256,3,4,15,2,8,5,1994,1995,5,11,11,4.0,362.0,4,4,5.0,3.0,6.0,1032.0,431.0,1463.0,5,1122,2622,1.0,2,1,3,4,2,3.0,5.0,2.0,712.0,186,32,4,2010,325000
720,20,3,80.0,9547,4,5,9,1,7,6,1993,1993,5,3,3,4.0,112.0,3,4,4.0,1.0,1.0,0.0,1594.0,1594.0,5,0,1594,0.0,2,0,2,4,1,3.0,5.0,2.0,472.0,190,80,7,2007,188500
721,20,6,60.0,7200,4,5,5,1,6,5,2006,2006,5,3,3,1.0,68.0,4,4,4.0,1.0,6.0,905.0,357.0,1262.0,4,0,1262,0.0,2,0,2,4,0,0.0,5.0,3.0,572.0,0,120,5,2006,185000
722,20,3,63.0,13072,4,5,10,1,6,5,2005,2006,5,3,3,4.0,126.0,3,4,4.0,1.0,6.0,80.0,1095.0,1175.0,5,0,1175,1.0,1,0,3,4,0,0.0,0.0,0.0,0.0,0,90,6,2008,146000
723,70,1,60.0,3600,4,5,3,2,6,7,1917,2007,5,4,4,2.0,0.0,3,6,3.0,1.0,1.0,0.0,624.0,624.0,5,624,1288,1.0,1,0,3,5,1,4.0,5.0,1.0,280.0,0,103,5,2009,119000
724,160,1,21.0,1680,4,5,22,2,5,5,1971,1971,5,11,11,4.0,142.0,3,5,3.0,1.0,1.0,0.0,630.0,630.0,3,672,1302,0.0,2,1,3,3,0,0.0,1.0,1.0,280.0,0,0,5,2009,112000
725,120,6,37.0,3316,3,5,5,1,8,5,2005,2005,5,9,9,2.0,0.0,4,4,4.0,1.0,6.0,1039.0,208.0,1247.0,5,0,1247,1.0,1,1,1,4,1,4.0,5.0,3.0,550.0,0,84,4,2006,197000
726,60,3,72.0,16387,3,5,6,2,9,5,2006,2006,3,3,3,1.0,215.0,4,4,5.0,1.0,6.0,1369.0,369.0,1738.0,4,851,2589,1.0,2,1,4,5,1,4.0,5.0,2.0,831.0,0,0,8,2006,412083
727,20,3,0.0,13265,3,3,11,1,8,5,2002,2002,3,12,12,4.0,148.0,4,4,4.0,1.0,6.0,1218.0,350.0,1568.0,5,0,1689,1.0,2,0,3,4,2,4.0,5.0,2.0,857.0,150,59,7,2008,271000
728,120,3,48.0,3242,4,5,6,1,7,5,2003,2003,5,3,1,1.0,235.0,4,4,4.0,1.0,6.0,1000.0,405.0,1405.0,5,0,1405,1.0,2,0,2,4,1,4.0,5.0,2.0,478.0,136,36,3,2007,200000
729,80,3,64.0,8991,3,3,9,4,7,6,1976,1976,5,7,7,1.0,130.0,3,5,4.0,4.0,6.0,624.0,0.0,1228.0,3,0,1324,0.0,2,0,3,4,1,2.0,5.0,3.0,585.0,407,36,2,2007,174000
730,20,3,80.0,8000,4,5,1,1,5,5,1960,1960,3,14,14,2.0,0.0,3,5,3.0,1.0,4.0,1098.0,125.0,1377.0,3,0,1377,1.0,1,0,3,3,2,3.0,5.0,1.0,351.0,0,0,11,2007,156500
731,60,3,0.0,9303,3,4,16,2,6,5,1996,1997,3,3,3,4.0,42.0,4,4,5.0,1.0,5.0,742.0,130.0,872.0,5,868,1756,1.0,2,1,3,3,0,0.0,5.0,3.0,422.0,144,122,7,2007,204000
732,20,3,0.0,8544,3,3,8,1,5,6,1966,2006,5,11,11,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1228.0,1228.0,4,0,1228,0.0,1,1,3,4,0,0.0,5.0,1.0,271.0,0,65,6,2008,149350
733,20,3,0.0,11425,3,4,1,1,5,6,1954,1954,5,14,14,2.0,0.0,3,5,3.0,1.0,4.0,486.0,522.0,1008.0,4,0,1008,0.0,1,0,2,3,1,4.0,5.0,2.0,275.0,0,0,7,2006,137000
734,60,3,75.0,11404,3,5,2,2,7,5,1998,1999,5,3,3,4.0,202.0,4,4,4.0,3.0,5.0,252.0,901.0,1153.0,5,878,2031,0.0,2,1,3,4,1,3.0,5.0,3.0,541.0,192,84,7,2008,222500
735,60,3,72.0,8229,3,5,7,2,6,5,2007,2007,5,3,3,1.0,22.0,4,4,4.0,3.0,1.0,0.0,752.0,752.0,5,752,1504,0.0,2,1,3,4,0,0.0,5.0,3.0,440.0,100,32,12,2007,166000
736,30,1,56.0,4485,4,5,3,1,5,7,1920,1950,5,2,2,2.0,0.0,3,4,3.0,1.0,4.0,579.0,357.0,936.0,3,0,936,1.0,1,0,2,3,1,4.0,0.0,0.0,0.0,51,0,5,2010,109500
737,20,3,0.0,15635,3,3,4,1,4,5,1954,1954,5,3,3,2.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1383,0.0,1,0,2,3,0,0.0,5.0,1.0,498.0,0,0,10,2009,122000
738,30,1,56.0,3153,4,5,3,1,5,6,1920,1990,5,9,9,2.0,0.0,3,6,3.0,1.0,1.0,0.0,967.0,967.0,4,0,967,0.0,1,0,2,3,1,4.0,1.0,1.0,180.0,0,0,7,2007,99900
739,20,6,84.0,11096,4,5,5,1,8,5,2006,2006,5,3,3,2.0,0.0,4,4,4.0,3.0,6.0,24.0,1632.0,1656.0,5,0,1656,0.0,2,0,3,4,0,0.0,5.0,2.0,826.0,0,146,7,2007,249700
740,20,3,80.0,14000,4,5,13,1,6,8,1950,2004,5,11,11,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1092.0,1092.0,5,0,1152,0.0,1,0,3,4,1,4.0,5.0,1.0,300.0,0,36,8,2009,158500
741,20,3,74.0,7733,3,5,10,1,6,5,2005,2005,5,3,3,2.0,0.0,3,4,3.0,2.0,6.0,24.0,1118.0,1142.0,5,0,1142,0.0,1,1,3,4,0,0.0,0.0,0.0,0.0,4,50,1,2006,139500
742,20,3,0.0,8098,3,5,16,1,6,5,2000,2000,5,3,3,2.0,0.0,4,1,4.0,3.0,6.0,1136.0,129.0,1381.0,5,0,1403,1.0,2,0,2,4,0,0.0,5.0,1.0,470.0,0,173,10,2006,202000
743,90,3,70.0,8393,4,4,1,1,5,5,1959,2005,5,9,9,4.0,122.0,3,5,3.0,1.0,2.0,528.0,1098.0,1626.0,5,0,1712,0.0,2,0,4,3,0,0.0,5.0,3.0,588.0,272,54,6,2006,145000
744,90,3,60.0,12900,4,5,8,5,4,4,1969,1969,5,7,7,2.0,0.0,3,5,4.0,3.0,6.0,1198.0,0.0,1198.0,3,0,1258,2.0,0,2,0,3,0,0.0,2.0,1.0,400.0,120,0,1,2008,108959
745,20,3,0.0,57200,3,5,16,1,5,5,1948,1950,5,2,2,2.0,0.0,3,5,3.0,3.0,4.0,353.0,60.0,747.0,3,0,1687,1.0,1,0,3,3,2,3.0,1.0,1.0,572.0,0,0,6,2010,160000
746,90,3,70.0,8078,4,5,1,1,5,5,1958,1958,3,2,2,1.0,260.0,3,5,3.0,1.0,1.0,0.0,1560.0,1560.0,3,0,1560,0.0,2,0,4,3,0,0.0,1.0,1.0,484.0,0,0,12,2007,128600
747,60,3,0.0,12384,4,3,9,2,7,7,1976,1976,5,7,7,4.0,233.0,3,5,4.0,1.0,1.0,0.0,793.0,793.0,3,793,1935,0.0,2,1,3,3,1,3.0,5.0,2.0,550.0,0,113,11,2007,197900
748,85,3,0.0,9927,3,5,9,5,7,5,1976,1976,5,3,1,1.0,252.0,4,5,5.0,4.0,6.0,1005.0,42.0,1047.0,3,0,1083,1.0,1,0,2,3,1,2.0,5.0,2.0,596.0,444,0,7,2006,172000
749,20,3,39.0,16300,3,3,2,1,5,4,1977,1977,5,11,11,2.0,0.0,3,5,4.0,3.0,3.0,60.0,399.0,876.0,3,0,907,1.0,1,0,3,3,0,0.0,5.0,2.0,308.0,0,0,1,2007,130000
750,20,3,0.0,7915,3,5,16,1,6,5,1999,2000,3,3,3,2.0,0.0,4,4,5.0,2.0,6.0,1223.0,443.0,1666.0,5,0,1675,1.0,2,0,3,4,0,0.0,5.0,2.0,435.0,165,52,12,2008,195000
751,20,3,100.0,21750,4,5,11,1,5,5,1954,1954,3,11,11,2.0,0.0,3,5,3.0,1.0,1.0,0.0,988.0,988.0,5,0,988,0.0,1,0,2,3,0,0.0,5.0,2.0,520.0,0,0,2,2008,113000
752,20,3,70.0,9116,4,4,11,1,8,5,2001,2001,3,3,3,2.0,0.0,4,4,5.0,1.0,1.0,0.0,1491.0,1491.0,5,0,1491,0.0,2,0,3,4,0,0.0,5.0,2.0,490.0,120,100,5,2006,209000
753,80,3,125.0,14419,3,4,16,4,7,5,1987,1989,3,7,7,4.0,310.0,3,4,4.0,4.0,6.0,904.0,117.0,1645.0,5,0,1479,2.0,2,1,3,4,1,2.0,5.0,3.0,578.0,224,238,7,2009,213500
754,20,3,67.0,13070,4,4,1,1,5,5,1951,1951,3,9,9,2.0,0.0,3,5,3.0,1.0,3.0,308.0,323.0,631.0,3,0,1112,0.0,1,0,2,3,0,0.0,4.0,1.0,480.0,0,0,10,2009,126000
755,20,3,73.0,9855,4,4,4,1,6,5,1956,1956,3,2,2,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1436.0,1436.0,2,0,1689,0.0,1,0,3,3,1,4.0,5.0,1.0,480.0,0,0,11,2009,127500
756,120,3,60.0,8118,4,5,17,1,9,5,2007,2007,3,9,9,4.0,178.0,5,4,5.0,4.0,6.0,1034.0,676.0,1710.0,5,0,1710,1.0,2,0,2,5,1,4.0,5.0,2.0,557.0,156,48,7,2008,334000
757,20,3,0.0,10920,3,4,1,1,6,5,1960,1960,3,9,9,4.0,212.0,3,5,3.0,1.0,4.0,733.0,520.0,1253.0,3,0,1253,1.0,1,1,2,3,1,2.0,5.0,2.0,352.0,0,213,5,2008,157000
758,20,3,60.0,6600,4,5,1,1,5,5,1962,1962,3,2,2,2.0,0.0,3,5,3.0,1.0,5.0,110.0,312.0,864.0,4,0,864,0.0,1,0,2,3,0,0.0,1.0,1.0,294.0,58,0,12,2007,125500
759,60,3,63.0,8199,4,5,2,2,7,5,2005,2005,5,1,1,2.0,0.0,4,4,4.0,3.0,6.0,648.0,80.0,728.0,5,728,1456,1.0,2,1,3,4,1,4.0,5.0,3.0,410.0,36,18,10,2008,189000
760,80,3,0.0,9947,3,3,11,4,7,5,1990,1991,5,11,11,2.0,0.0,3,4,4.0,3.0,6.0,611.0,577.0,1188.0,5,0,1217,1.0,2,0,3,4,0,0.0,5.0,1.0,497.0,168,27,6,2009,173000
761,80,3,100.0,14330,3,4,23,4,7,4,1974,1974,5,1,2,4.0,145.0,4,5,4.0,4.0,5.0,1023.0,228.0,1748.0,4,495,2646,1.0,2,0,3,4,4,3.0,5.0,2.0,550.0,641,100,1,2006,260000
762,60,3,68.0,10769,3,5,2,2,8,5,2007,2007,5,3,3,2.0,0.0,4,4,4.0,3.0,6.0,20.0,846.0,866.0,5,902,1768,0.0,2,1,3,4,0,0.0,5.0,2.0,578.0,144,105,4,2009,212000
763,85,3,57.0,8846,3,3,2,5,5,5,1996,1996,5,3,3,2.0,0.0,4,4,4.0,3.0,6.0,298.0,572.0,870.0,5,0,914,0.0,1,0,2,3,0,0.0,1.0,1.0,576.0,0,0,7,2006,148000
764,80,3,0.0,10600,3,5,1,4,6,5,1964,1964,5,11,11,2.0,0.0,3,5,3.0,1.0,1.0,0.0,533.0,533.0,3,644,1775,0.0,2,0,3,3,0,0.0,5.0,1.0,480.0,0,172,5,2010,136300
765,90,3,0.0,18890,3,5,8,3,5,5,1977,1977,1,7,7,2.0,1.0,3,5,4.0,1.0,6.0,498.0,652.0,1361.0,5,1259,2620,0.0,2,2,4,3,1,3.0,3.0,2.0,600.0,155,24,8,2007,190000
766,190,1,69.0,9142,4,5,3,2,5,5,1900,2006,5,9,9,2.0,0.0,3,6,2.0,1.0,1.0,0.0,797.0,797.0,3,797,1627,0.0,2,0,4,3,0,0.0,1.0,1.0,420.0,192,0,2,2008,139500
767,60,3,0.0,7750,4,5,7,2,7,5,2003,2003,5,3,3,2.0,0.0,4,4,4.0,1.0,1.0,0.0,660.0,660.0,5,660,1320,0.0,2,1,3,4,0,0.0,5.0,3.0,400.0,0,48,8,2007,162000
768,50,1,50.0,6060,4,5,14,3,4,5,1939,1950,5,17,17,2.0,0.0,3,4,3.0,1.0,1.0,0.0,732.0,732.0,4,351,1123,0.0,1,0,3,3,0,0.0,1.0,1.0,264.0,0,0,6,2007,100000
769,20,3,58.0,10172,3,5,11,1,5,7,1968,2003,5,7,7,2.0,0.0,3,5,3.0,1.0,5.0,441.0,423.0,864.0,5,0,874,1.0,1,0,3,3,0,0.0,5.0,2.0,288.0,0,120,10,2006,126500
770,60,3,86.0,10380,3,5,10,2,7,5,1986,1987,5,7,7,4.0,172.0,4,5,3.0,4.0,2.0,28.0,0.0,1502.0,5,1177,2730,1.0,2,1,4,4,1,3.0,5.0,3.0,576.0,201,96,8,2007,301000
771,60,3,69.0,9337,3,5,2,2,6,5,1997,1997,5,3,3,2.0,0.0,3,4,4.0,1.0,6.0,648.0,176.0,824.0,5,881,1786,1.0,2,1,3,4,0,0.0,5.0,2.0,684.0,0,162,5,2007,204750
772,90,3,60.0,7200,4,5,1,1,4,5,1949,1950,5,14,5,2.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1040,0.0,2,0,2,3,0,0.0,1.0,1.0,420.0,0,0,6,2009,90000
